ICMP,Media,Condition,TechRep,Age,SizeMM,Colour,Researcher,ICMPPhylum,TestedAgainst,Strain,ScreeningRound,BioRep,DaysOld,TimePoint,Lux,CtrlLux
16864,MYA,,3,,,,Alex,Ascomycota,MM,G13Lux,14,3,25,1,6,976
16864,MYA,,3,,,,Alex,Ascomycota,MM,G13Lux,14,3,25,2,4,976
16864,MYA,,3,,,,Alex,Ascomycota,MM,G13Lux,14,3,25,3,4,976
16864,TYA,,3,,,,Alex,Ascomycota,MM,G13Lux,14,3,25,1,28,56
16864,TYA,,3,,,,Alex,Ascomycota,MM,G13Lux,14,3,25,2,8,56
16864,TYA,,3,,,,Alex,Ascomycota,MM,G13Lux,14,3,25,3,6,56
17554,PDA,,0,,,,Alex,Basidiomycota,MM,G13Lux,10,1,11,1,72,16
17554,PDA,,0,,,,Alex,Basidiomycota,MM,G13Lux,10,1,11,2,58,16
17554,PDA,,0,,,,Alex,Basidiomycota,MM,G13Lux,10,1,11,3,52,16
17554,OA,,0,,,,Alex,Basidiomycota,MM,G13Lux,10,1,11,1,74,34
17554,OA,,0,,,,Alex,Basidiomycota,MM,G13Lux,10,1,11,2,76,34
17554,OA,,0,,,,Alex,Basidiomycota,MM,G13Lux,10,1,11,3,92,34
17554,CSA,,0,,,,Alex,Basidiomycota,MM,G13Lux,10,1,11,1,70,14
17554,CSA,,0,,,,Alex,Basidiomycota,MM,G13Lux,10,1,11,2,64,14
17554,CSA,,0,,,,Alex,Basidiomycota,MM,G13Lux,10,1,11,3,58,14
17554,MEA,,0,,,,Alex,Basidiomycota,MM,G13Lux,10,1,11,1,84,26
17554,MEA,,0,,,,Alex,Basidiomycota,MM,G13Lux,10,1,11,2,100,26
17554,MEA,,0,,,,Alex,Basidiomycota,MM,G13Lux,10,1,11,3,52,26
17554,REA,,0,,,,Alex,Basidiomycota,MM,G13Lux,10,1,11,1,94,22
17554,REA,,0,,,,Alex,Basidiomycota,MM,G13Lux,10,1,11,2,94,22
17554,REA,,0,,,,Alex,Basidiomycota,MM,G13Lux,10,1,11,3,88,22
17554,CYA,,0,,,,Alex,Basidiomycota,MM,G13Lux,10,1,11,1,58,22
17554,CYA,,0,,,,Alex,Basidiomycota,MM,G13Lux,10,1,11,2,50,22
17554,CYA,,0,,,,Alex,Basidiomycota,MM,G13Lux,10,1,11,3,60,22
17554,MYA,,0,,,,Alex,Basidiomycota,MM,G13Lux,10,1,11,1,48,22
17554,MYA,,0,,,,Alex,Basidiomycota,MM,G13Lux,10,1,11,2,46,22
17554,MYA,,0,,,,Alex,Basidiomycota,MM,G13Lux,10,1,11,3,72,22
17554,TYA,,0,,,,Alex,Basidiomycota,MM,G13Lux,10,1,11,1,48,28
17554,TYA,,0,,,,Alex,Basidiomycota,MM,G13Lux,10,1,11,2,44,28
17554,TYA,,0,,,,Alex,Basidiomycota,MM,G13Lux,10,1,11,3,38,28
17554,PDA,,1,,,,Alex,Basidiomycota,MM,G13Lux,10,1,11,1,20,564
17554,PDA,,1,,,,Alex,Basidiomycota,MM,G13Lux,10,1,11,2,4,564
17554,PDA,,1,,,,Alex,Basidiomycota,MM,G13Lux,10,1,11,3,6,564
17554,OA,,1,,,,Alex,Basidiomycota,MM,G13Lux,10,1,11,1,794,280
17554,OA,,1,,,,Alex,Basidiomycota,MM,G13Lux,10,1,11,2,1248,280
17554,OA,,1,,,,Alex,Basidiomycota,MM,G13Lux,10,1,11,3,1654,280
17554,CSA,,1,,,,Alex,Basidiomycota,MM,G13Lux,10,1,11,1,576,532
17554,CSA,,1,,,,Alex,Basidiomycota,MM,G13Lux,10,1,11,2,556,532
17554,CSA,,1,,,,Alex,Basidiomycota,MM,G13Lux,10,1,11,3,102,532
17554,MEA,,1,,,,Alex,Basidiomycota,MM,G13Lux,10,1,11,1,4,10
17554,MEA,,1,,,,Alex,Basidiomycota,MM,G13Lux,10,1,11,2,0,10
17554,MEA,,1,,,,Alex,Basidiomycota,MM,G13Lux,10,1,11,3,2,10
17554,REA,,1,,,,Alex,Basidiomycota,MM,G13Lux,10,1,11,1,1618,688
17554,REA,,1,,,,Alex,Basidiomycota,MM,G13Lux,10,1,11,2,1462,688
17554,REA,,1,,,,Alex,Basidiomycota,MM,G13Lux,10,1,11,3,1868,688
17554,CYA,,1,,,,Alex,Basidiomycota,MM,G13Lux,10,1,11,1,768,120
17554,CYA,,1,,,,Alex,Basidiomycota,MM,G13Lux,10,1,11,2,358,120
17554,CYA,,1,,,,Alex,Basidiomycota,MM,G13Lux,10,1,11,3,1008,120
17554,MYA,,1,,,,Alex,Basidiomycota,MM,G13Lux,10,1,11,1,4,52
17554,MYA,,1,,,,Alex,Basidiomycota,MM,G13Lux,10,1,11,2,0,52
17554,MYA,,1,,,,Alex,Basidiomycota,MM,G13Lux,10,1,11,3,94,52
17554,TYA,,1,,,,Alex,Basidiomycota,MM,G13Lux,10,1,11,1,42,650
17554,TYA,,1,,,,Alex,Basidiomycota,MM,G13Lux,10,1,11,2,74,650
17554,TYA,,1,,,,Alex,Basidiomycota,MM,G13Lux,10,1,11,3,54,650
17554,PDA,,2,,,,Alex,Basidiomycota,MM,G13Lux,10,1,11,1,40,382
17554,PDA,,2,,,,Alex,Basidiomycota,MM,G13Lux,10,1,11,2,2,382
17554,PDA,,2,,,,Alex,Basidiomycota,MM,G13Lux,10,1,11,3,2,382
17554,OA,,2,,,,Alex,Basidiomycota,MM,G13Lux,10,1,11,1,916,162
17554,OA,,2,,,,Alex,Basidiomycota,MM,G13Lux,10,1,11,2,1384,162
17554,OA,,2,,,,Alex,Basidiomycota,MM,G13Lux,10,1,11,3,1386,162
17554,CSA,,2,,,,Alex,Basidiomycota,MM,G13Lux,10,1,11,1,428,698
17554,CSA,,2,,,,Alex,Basidiomycota,MM,G13Lux,10,1,11,2,438,698
17554,CSA,,2,,,,Alex,Basidiomycota,MM,G13Lux,10,1,11,3,42,698
17554,MEA,,2,,,,Alex,Basidiomycota,MM,G13Lux,10,1,11,1,2,18
17554,MEA,,2,,,,Alex,Basidiomycota,MM,G13Lux,10,1,11,2,4,18
17554,MEA,,2,,,,Alex,Basidiomycota,MM,G13Lux,10,1,11,3,2,18
17554,REA,,2,,,,Alex,Basidiomycota,MM,G13Lux,10,1,11,1,1956,3344
17554,REA,,2,,,,Alex,Basidiomycota,MM,G13Lux,10,1,11,2,1934,3344
17554,REA,,2,,,,Alex,Basidiomycota,MM,G13Lux,10,1,11,3,2864,3344
17554,CYA,,2,,,,Alex,Basidiomycota,MM,G13Lux,10,1,11,1,1008,32
17554,CYA,,2,,,,Alex,Basidiomycota,MM,G13Lux,10,1,11,2,354,32
17554,CYA,,2,,,,Alex,Basidiomycota,MM,G13Lux,10,1,11,3,2206,32
17554,MYA,,2,,,,Alex,Basidiomycota,MM,G13Lux,10,1,11,1,6,98
17554,MYA,,2,,,,Alex,Basidiomycota,MM,G13Lux,10,1,11,2,4,98
17554,MYA,,2,,,,Alex,Basidiomycota,MM,G13Lux,10,1,11,3,60,98
17554,TYA,,2,,,,Alex,Basidiomycota,MM,G13Lux,10,1,11,1,120,570
17554,TYA,,2,,,,Alex,Basidiomycota,MM,G13Lux,10,1,11,2,152,570
17554,TYA,,2,,,,Alex,Basidiomycota,MM,G13Lux,10,1,11,3,50,570
17554,PDA,,3,,,,Alex,Basidiomycota,MM,G13Lux,10,1,11,1,60,506
17554,PDA,,3,,,,Alex,Basidiomycota,MM,G13Lux,10,1,11,2,6,506
17554,PDA,,3,,,,Alex,Basidiomycota,MM,G13Lux,10,1,11,3,4,506
17554,OA,,3,,,,Alex,Basidiomycota,MM,G13Lux,10,1,11,1,834,4
17554,OA,,3,,,,Alex,Basidiomycota,MM,G13Lux,10,1,11,2,1444,4
17554,OA,,3,,,,Alex,Basidiomycota,MM,G13Lux,10,1,11,3,974,4
17554,CSA,,3,,,,Alex,Basidiomycota,MM,G13Lux,10,1,11,1,204,322
17554,CSA,,3,,,,Alex,Basidiomycota,MM,G13Lux,10,1,11,2,252,322
17554,CSA,,3,,,,Alex,Basidiomycota,MM,G13Lux,10,1,11,3,34,322
17554,MEA,,3,,,,Alex,Basidiomycota,MM,G13Lux,10,1,11,1,2,58
17554,MEA,,3,,,,Alex,Basidiomycota,MM,G13Lux,10,1,11,2,4,58
17554,MEA,,3,,,,Alex,Basidiomycota,MM,G13Lux,10,1,11,3,4,58
17554,REA,,3,,,,Alex,Basidiomycota,MM,G13Lux,10,1,11,1,4238,1952
17554,REA,,3,,,,Alex,Basidiomycota,MM,G13Lux,10,1,11,2,2934,1952
17554,REA,,3,,,,Alex,Basidiomycota,MM,G13Lux,10,1,11,3,2858,1952
17554,CYA,,3,,,,Alex,Basidiomycota,MM,G13Lux,10,1,11,1,2234,24
17554,CYA,,3,,,,Alex,Basidiomycota,MM,G13Lux,10,1,11,2,768,24
17554,CYA,,3,,,,Alex,Basidiomycota,MM,G13Lux,10,1,11,3,4918,24
17554,MYA,,3,,,,Alex,Basidiomycota,MM,G13Lux,10,1,11,1,4,346
17554,MYA,,3,,,,Alex,Basidiomycota,MM,G13Lux,10,1,11,2,2,346
17554,MYA,,3,,,,Alex,Basidiomycota,MM,G13Lux,10,1,11,3,144,346
17554,TYA,,3,,,,Alex,Basidiomycota,MM,G13Lux,10,1,11,1,176,674
17554,TYA,,3,,,,Alex,Basidiomycota,MM,G13Lux,10,1,11,2,204,674
17554,TYA,,3,,,,Alex,Basidiomycota,MM,G13Lux,10,1,11,3,52,674
17554,PDA,,0,,,,Alex,Basidiomycota,MM,G13Lux,12,2,12,1,66,124
17554,PDA,,0,,,,Alex,Basidiomycota,MM,G13Lux,12,2,12,2,96,124
17554,PDA,,0,,,,Alex,Basidiomycota,MM,G13Lux,12,2,12,3,70,124
17554,OA,,0,,,,Alex,Basidiomycota,MM,G13Lux,12,2,12,1,92,172
17554,OA,,0,,,,Alex,Basidiomycota,MM,G13Lux,12,2,12,2,62,172
17554,OA,,0,,,,Alex,Basidiomycota,MM,G13Lux,12,2,12,3,138,172
17554,CSA,,0,,,,Alex,Basidiomycota,MM,G13Lux,12,2,12,1,152,158
17554,CSA,,0,,,,Alex,Basidiomycota,MM,G13Lux,12,2,12,2,150,158
17554,CSA,,0,,,,Alex,Basidiomycota,MM,G13Lux,12,2,12,3,150,158
17554,MEA,,0,,,,Alex,Basidiomycota,MM,G13Lux,12,2,12,1,100,166
17554,MEA,,0,,,,Alex,Basidiomycota,MM,G13Lux,12,2,12,2,164,166
17554,MEA,,0,,,,Alex,Basidiomycota,MM,G13Lux,12,2,12,3,132,166
17554,REA,,0,,,,Alex,Basidiomycota,MM,G13Lux,12,2,12,1,130,164
17554,REA,,0,,,,Alex,Basidiomycota,MM,G13Lux,12,2,12,2,140,164
17554,REA,,0,,,,Alex,Basidiomycota,MM,G13Lux,12,2,12,3,148,164
17554,CYA,,0,,,,Alex,Basidiomycota,MM,G13Lux,12,2,12,1,186,138
17554,CYA,,0,,,,Alex,Basidiomycota,MM,G13Lux,12,2,12,2,182,138
17554,CYA,,0,,,,Alex,Basidiomycota,MM,G13Lux,12,2,12,3,198,138
17554,MYA,,0,,,,Alex,Basidiomycota,MM,G13Lux,12,2,12,1,94,180
17554,MYA,,0,,,,Alex,Basidiomycota,MM,G13Lux,12,2,12,2,116,180
17554,MYA,,0,,,,Alex,Basidiomycota,MM,G13Lux,12,2,12,3,154,180
17554,TYA,,0,,,,Alex,Basidiomycota,MM,G13Lux,12,2,12,1,146,78
17554,TYA,,0,,,,Alex,Basidiomycota,MM,G13Lux,12,2,12,2,184,78
17554,TYA,,0,,,,Alex,Basidiomycota,MM,G13Lux,12,2,12,3,158,78
17554,PDA,,1,,,,Alex,Basidiomycota,MM,G13Lux,12,2,12,1,4,500
17554,PDA,,1,,,,Alex,Basidiomycota,MM,G13Lux,12,2,12,2,276,500
17554,PDA,,1,,,,Alex,Basidiomycota,MM,G13Lux,12,2,12,3,2,500
17554,OA,,1,,,,Alex,Basidiomycota,MM,G13Lux,12,2,12,1,8,698
17554,OA,,1,,,,Alex,Basidiomycota,MM,G13Lux,12,2,12,2,6,698
17554,OA,,1,,,,Alex,Basidiomycota,MM,G13Lux,12,2,12,3,348,698
17554,CSA,,1,,,,Alex,Basidiomycota,MM,G13Lux,12,2,12,1,420,634
17554,CSA,,1,,,,Alex,Basidiomycota,MM,G13Lux,12,2,12,2,550,634
17554,CSA,,1,,,,Alex,Basidiomycota,MM,G13Lux,12,2,12,3,764,634
17554,MEA,,1,,,,Alex,Basidiomycota,MM,G13Lux,12,2,12,1,10,418
17554,MEA,,1,,,,Alex,Basidiomycota,MM,G13Lux,12,2,12,2,76,418
17554,MEA,,1,,,,Alex,Basidiomycota,MM,G13Lux,12,2,12,3,78,418
17554,REA,,1,,,,Alex,Basidiomycota,MM,G13Lux,12,2,12,1,540,948
17554,REA,,1,,,,Alex,Basidiomycota,MM,G13Lux,12,2,12,2,628,948
17554,REA,,1,,,,Alex,Basidiomycota,MM,G13Lux,12,2,12,3,896,948
17554,CYA,,1,,,,Alex,Basidiomycota,MM,G13Lux,12,2,12,1,92,144
17554,CYA,,1,,,,Alex,Basidiomycota,MM,G13Lux,12,2,12,2,54,144
17554,CYA,,1,,,,Alex,Basidiomycota,MM,G13Lux,12,2,12,3,54,144
17554,MYA,,1,,,,Alex,Basidiomycota,MM,G13Lux,12,2,12,1,106,342
17554,MYA,,1,,,,Alex,Basidiomycota,MM,G13Lux,12,2,12,2,20,342
17554,MYA,,1,,,,Alex,Basidiomycota,MM,G13Lux,12,2,12,3,148,342
17554,TYA,,1,,,,Alex,Basidiomycota,MM,G13Lux,12,2,12,1,44,494
17554,TYA,,1,,,,Alex,Basidiomycota,MM,G13Lux,12,2,12,2,36,494
17554,TYA,,1,,,,Alex,Basidiomycota,MM,G13Lux,12,2,12,3,22,494
17554,PDA,,2,,,,Alex,Basidiomycota,MM,G13Lux,12,2,12,1,0,956
17554,PDA,,2,,,,Alex,Basidiomycota,MM,G13Lux,12,2,12,2,272,956
17554,PDA,,2,,,,Alex,Basidiomycota,MM,G13Lux,12,2,12,3,2,956
17554,OA,,2,,,,Alex,Basidiomycota,MM,G13Lux,12,2,12,1,56,1596
17554,OA,,2,,,,Alex,Basidiomycota,MM,G13Lux,12,2,12,2,2,1596
17554,OA,,2,,,,Alex,Basidiomycota,MM,G13Lux,12,2,12,3,670,1596
17554,CSA,,2,,,,Alex,Basidiomycota,MM,G13Lux,12,2,12,1,224,3000
17554,CSA,,2,,,,Alex,Basidiomycota,MM,G13Lux,12,2,12,2,186,3000
17554,CSA,,2,,,,Alex,Basidiomycota,MM,G13Lux,12,2,12,3,6,3000
17554,MEA,,2,,,,Alex,Basidiomycota,MM,G13Lux,12,2,12,1,38,728
17554,MEA,,2,,,,Alex,Basidiomycota,MM,G13Lux,12,2,12,2,182,728
17554,MEA,,2,,,,Alex,Basidiomycota,MM,G13Lux,12,2,12,3,108,728
17554,REA,,2,,,,Alex,Basidiomycota,MM,G13Lux,12,2,12,1,232,2058
17554,REA,,2,,,,Alex,Basidiomycota,MM,G13Lux,12,2,12,2,660,2058
17554,REA,,2,,,,Alex,Basidiomycota,MM,G13Lux,12,2,12,3,218,2058
17554,CYA,,2,,,,Alex,Basidiomycota,MM,G13Lux,12,2,12,1,52,26
17554,CYA,,2,,,,Alex,Basidiomycota,MM,G13Lux,12,2,12,2,26,26
17554,CYA,,2,,,,Alex,Basidiomycota,MM,G13Lux,12,2,12,3,22,26
17554,MYA,,2,,,,Alex,Basidiomycota,MM,G13Lux,12,2,12,1,34,636
17554,MYA,,2,,,,Alex,Basidiomycota,MM,G13Lux,12,2,12,2,8,636
17554,MYA,,2,,,,Alex,Basidiomycota,MM,G13Lux,12,2,12,3,198,636
17554,TYA,,2,,,,Alex,Basidiomycota,MM,G13Lux,12,2,12,1,24,516
17554,TYA,,2,,,,Alex,Basidiomycota,MM,G13Lux,12,2,12,2,18,516
17554,TYA,,2,,,,Alex,Basidiomycota,MM,G13Lux,12,2,12,3,18,516
17554,PDA,,3,,,,Alex,Basidiomycota,MM,G13Lux,12,2,12,1,4,1308
17554,PDA,,3,,,,Alex,Basidiomycota,MM,G13Lux,12,2,12,2,162,1308
17554,PDA,,3,,,,Alex,Basidiomycota,MM,G13Lux,12,2,12,3,2,1308
17554,OA,,3,,,,Alex,Basidiomycota,MM,G13Lux,12,2,12,1,64,932
17554,OA,,3,,,,Alex,Basidiomycota,MM,G13Lux,12,2,12,2,0,932
17554,OA,,3,,,,Alex,Basidiomycota,MM,G13Lux,12,2,12,3,416,932
17554,CSA,,3,,,,Alex,Basidiomycota,MM,G13Lux,12,2,12,1,2,3330
17554,CSA,,3,,,,Alex,Basidiomycota,MM,G13Lux,12,2,12,2,8,3330
17554,CSA,,3,,,,Alex,Basidiomycota,MM,G13Lux,12,2,12,3,4,3330
17554,MEA,,3,,,,Alex,Basidiomycota,MM,G13Lux,12,2,12,1,134,678
17554,MEA,,3,,,,Alex,Basidiomycota,MM,G13Lux,12,2,12,2,102,678
17554,MEA,,3,,,,Alex,Basidiomycota,MM,G13Lux,12,2,12,3,50,678
17554,REA,,3,,,,Alex,Basidiomycota,MM,G13Lux,12,2,12,1,112,2928
17554,REA,,3,,,,Alex,Basidiomycota,MM,G13Lux,12,2,12,2,184,2928
17554,REA,,3,,,,Alex,Basidiomycota,MM,G13Lux,12,2,12,3,158,2928
17554,CYA,,3,,,,Alex,Basidiomycota,MM,G13Lux,12,2,12,1,58,18
17554,CYA,,3,,,,Alex,Basidiomycota,MM,G13Lux,12,2,12,2,24,18
17554,CYA,,3,,,,Alex,Basidiomycota,MM,G13Lux,12,2,12,3,20,18
17554,MYA,,3,,,,Alex,Basidiomycota,MM,G13Lux,12,2,12,1,32,738
17554,MYA,,3,,,,Alex,Basidiomycota,MM,G13Lux,12,2,12,2,10,738
17554,MYA,,3,,,,Alex,Basidiomycota,MM,G13Lux,12,2,12,3,90,738
17554,TYA,,3,,,,Alex,Basidiomycota,MM,G13Lux,12,2,12,1,6,2182
17554,TYA,,3,,,,Alex,Basidiomycota,MM,G13Lux,12,2,12,2,12,2182
17554,TYA,,3,,,,Alex,Basidiomycota,MM,G13Lux,12,2,12,3,10,2182
17554,PDA,,0,,,,Alex,Basidiomycota,MM,G13Lux,15,3,15,1,54,44
17554,PDA,,0,,,,Alex,Basidiomycota,MM,G13Lux,15,3,15,2,58,44
17554,PDA,,0,,,,Alex,Basidiomycota,MM,G13Lux,15,3,15,3,60,44
17554,OA,,0,,,,Alex,Basidiomycota,MM,G13Lux,15,3,15,1,54,60
17554,OA,,0,,,,Alex,Basidiomycota,MM,G13Lux,15,3,15,2,72,60
17554,OA,,0,,,,Alex,Basidiomycota,MM,G13Lux,15,3,15,3,56,60
17554,CSA,,0,,,,Alex,Basidiomycota,MM,G13Lux,15,3,15,1,78,36
17554,CSA,,0,,,,Alex,Basidiomycota,MM,G13Lux,15,3,15,2,72,36
17554,CSA,,0,,,,Alex,Basidiomycota,MM,G13Lux,15,3,15,3,74,36
17554,MEA,,0,,,,Alex,Basidiomycota,MM,G13Lux,15,3,15,1,86,90
17554,MEA,,0,,,,Alex,Basidiomycota,MM,G13Lux,15,3,15,2,76,90
17554,MEA,,0,,,,Alex,Basidiomycota,MM,G13Lux,15,3,15,3,80,90
17554,REA,,0,,,,Alex,Basidiomycota,MM,G13Lux,15,3,15,1,76,42
17554,REA,,0,,,,Alex,Basidiomycota,MM,G13Lux,15,3,15,2,86,42
17554,REA,,0,,,,Alex,Basidiomycota,MM,G13Lux,15,3,15,3,78,42
17554,CYA,,0,,,,Alex,Basidiomycota,MM,G13Lux,15,3,15,1,90,26
17554,CYA,,0,,,,Alex,Basidiomycota,MM,G13Lux,15,3,15,2,106,26
17554,CYA,,0,,,,Alex,Basidiomycota,MM,G13Lux,15,3,15,3,94,26
17554,MYA,,0,,,,Alex,Basidiomycota,MM,G13Lux,15,3,15,1,76,62
17554,MYA,,0,,,,Alex,Basidiomycota,MM,G13Lux,15,3,15,2,62,62
17554,MYA,,0,,,,Alex,Basidiomycota,MM,G13Lux,15,3,15,3,58,62
17554,TYA,,0,,,,Alex,Basidiomycota,MM,G13Lux,15,3,15,1,124,46
17554,TYA,,0,,,,Alex,Basidiomycota,MM,G13Lux,15,3,15,2,92,46
17554,TYA,,0,,,,Alex,Basidiomycota,MM,G13Lux,15,3,15,3,80,46
17554,PDA,,1,,,,Alex,Basidiomycota,MM,G13Lux,15,3,15,1,4,642
17554,PDA,,1,,,,Alex,Basidiomycota,MM,G13Lux,15,3,15,2,296,642
17554,PDA,,1,,,,Alex,Basidiomycota,MM,G13Lux,15,3,15,3,4,642
17554,OA,,1,,,,Alex,Basidiomycota,MM,G13Lux,15,3,15,1,938,2320
17554,OA,,1,,,,Alex,Basidiomycota,MM,G13Lux,15,3,15,2,678,2320
17554,OA,,1,,,,Alex,Basidiomycota,MM,G13Lux,15,3,15,3,906,2320
17554,CSA,,1,,,,Alex,Basidiomycota,MM,G13Lux,15,3,15,1,988,714
17554,CSA,,1,,,,Alex,Basidiomycota,MM,G13Lux,15,3,15,2,1154,714
17554,CSA,,1,,,,Alex,Basidiomycota,MM,G13Lux,15,3,15,3,1234,714
17554,MEA,,1,,,,Alex,Basidiomycota,MM,G13Lux,15,3,15,1,214,836
17554,MEA,,1,,,,Alex,Basidiomycota,MM,G13Lux,15,3,15,2,244,836
17554,MEA,,1,,,,Alex,Basidiomycota,MM,G13Lux,15,3,15,3,6,836
17554,REA,,1,,,,Alex,Basidiomycota,MM,G13Lux,15,3,15,1,592,872
17554,REA,,1,,,,Alex,Basidiomycota,MM,G13Lux,15,3,15,2,1302,872
17554,REA,,1,,,,Alex,Basidiomycota,MM,G13Lux,15,3,15,3,1560,872
17554,CYA,,1,,,,Alex,Basidiomycota,MM,G13Lux,15,3,15,1,808,758
17554,CYA,,1,,,,Alex,Basidiomycota,MM,G13Lux,15,3,15,2,1664,758
17554,CYA,,1,,,,Alex,Basidiomycota,MM,G13Lux,15,3,15,3,786,758
17554,MYA,,1,,,,Alex,Basidiomycota,MM,G13Lux,15,3,15,1,14,558
17554,MYA,,1,,,,Alex,Basidiomycota,MM,G13Lux,15,3,15,2,464,558
17554,MYA,,1,,,,Alex,Basidiomycota,MM,G13Lux,15,3,15,3,394,558
17554,TYA,,1,,,,Alex,Basidiomycota,MM,G13Lux,15,3,15,1,482,708
17554,TYA,,1,,,,Alex,Basidiomycota,MM,G13Lux,15,3,15,2,390,708
17554,TYA,,1,,,,Alex,Basidiomycota,MM,G13Lux,15,3,15,3,298,708
17554,PDA,,2,,,,Alex,Basidiomycota,MM,G13Lux,15,3,15,1,6,1232
17554,PDA,,2,,,,Alex,Basidiomycota,MM,G13Lux,15,3,15,2,184,1232
17554,PDA,,2,,,,Alex,Basidiomycota,MM,G13Lux,15,3,15,3,0,1232
17554,OA,,2,,,,Alex,Basidiomycota,MM,G13Lux,15,3,15,1,1852,13394
17554,OA,,2,,,,Alex,Basidiomycota,MM,G13Lux,15,3,15,2,1276,13394
17554,OA,,2,,,,Alex,Basidiomycota,MM,G13Lux,15,3,15,3,1650,13394
17554,CSA,,2,,,,Alex,Basidiomycota,MM,G13Lux,15,3,15,1,1760,2502
17554,CSA,,2,,,,Alex,Basidiomycota,MM,G13Lux,15,3,15,2,2180,2502
17554,CSA,,2,,,,Alex,Basidiomycota,MM,G13Lux,15,3,15,3,2578,2502
17554,MEA,,2,,,,Alex,Basidiomycota,MM,G13Lux,15,3,15,1,66,1302
17554,MEA,,2,,,,Alex,Basidiomycota,MM,G13Lux,15,3,15,2,156,1302
17554,MEA,,2,,,,Alex,Basidiomycota,MM,G13Lux,15,3,15,3,4,1302
17554,REA,,2,,,,Alex,Basidiomycota,MM,G13Lux,15,3,15,1,490,3752
17554,REA,,2,,,,Alex,Basidiomycota,MM,G13Lux,15,3,15,2,2994,3752
17554,REA,,2,,,,Alex,Basidiomycota,MM,G13Lux,15,3,15,3,3030,3752
17554,CYA,,2,,,,Alex,Basidiomycota,MM,G13Lux,15,3,15,1,986,2830
17554,CYA,,2,,,,Alex,Basidiomycota,MM,G13Lux,15,3,15,2,5428,2830
17554,CYA,,2,,,,Alex,Basidiomycota,MM,G13Lux,15,3,15,3,702,2830
17554,MYA,,2,,,,Alex,Basidiomycota,MM,G13Lux,15,3,15,1,6,896
17554,MYA,,2,,,,Alex,Basidiomycota,MM,G13Lux,15,3,15,2,4,896
17554,MYA,,2,,,,Alex,Basidiomycota,MM,G13Lux,15,3,15,3,414,896
17554,TYA,,2,,,,Alex,Basidiomycota,MM,G13Lux,15,3,15,1,466,6962
17554,TYA,,2,,,,Alex,Basidiomycota,MM,G13Lux,15,3,15,2,454,6962
17554,TYA,,2,,,,Alex,Basidiomycota,MM,G13Lux,15,3,15,3,568,6962
17554,PDA,,3,,,,Alex,Basidiomycota,MM,G13Lux,15,3,15,1,6,2490
17554,PDA,,3,,,,Alex,Basidiomycota,MM,G13Lux,15,3,15,2,180,2490
17554,PDA,,3,,,,Alex,Basidiomycota,MM,G13Lux,15,3,15,3,4,2490
17554,OA,,3,,,,Alex,Basidiomycota,MM,G13Lux,15,3,15,1,3142,21122
17554,OA,,3,,,,Alex,Basidiomycota,MM,G13Lux,15,3,15,2,2926,21122
17554,OA,,3,,,,Alex,Basidiomycota,MM,G13Lux,15,3,15,3,2784,21122
17554,CSA,,3,,,,Alex,Basidiomycota,MM,G13Lux,15,3,15,1,4216,6822
17554,CSA,,3,,,,Alex,Basidiomycota,MM,G13Lux,15,3,15,2,4972,6822
17554,CSA,,3,,,,Alex,Basidiomycota,MM,G13Lux,15,3,15,3,5586,6822
17554,MEA,,3,,,,Alex,Basidiomycota,MM,G13Lux,15,3,15,1,30,1984
17554,MEA,,3,,,,Alex,Basidiomycota,MM,G13Lux,15,3,15,2,148,1984
17554,MEA,,3,,,,Alex,Basidiomycota,MM,G13Lux,15,3,15,3,2,1984
17554,REA,,3,,,,Alex,Basidiomycota,MM,G13Lux,15,3,15,1,750,8036
17554,REA,,3,,,,Alex,Basidiomycota,MM,G13Lux,15,3,15,2,6740,8036
17554,REA,,3,,,,Alex,Basidiomycota,MM,G13Lux,15,3,15,3,6276,8036
17554,CYA,,3,,,,Alex,Basidiomycota,MM,G13Lux,15,3,15,1,2536,10766
17554,CYA,,3,,,,Alex,Basidiomycota,MM,G13Lux,15,3,15,2,15151,10766
17554,CYA,,3,,,,Alex,Basidiomycota,MM,G13Lux,15,3,15,3,1204,10766
17554,MYA,,3,,,,Alex,Basidiomycota,MM,G13Lux,15,3,15,1,8,1220
17554,MYA,,3,,,,Alex,Basidiomycota,MM,G13Lux,15,3,15,2,2,1220
17554,MYA,,3,,,,Alex,Basidiomycota,MM,G13Lux,15,3,15,3,602,1220
17554,TYA,,3,,,,Alex,Basidiomycota,MM,G13Lux,15,3,15,1,1224,28942
17554,TYA,,3,,,,Alex,Basidiomycota,MM,G13Lux,15,3,15,2,740,28942
17554,TYA,,3,,,,Alex,Basidiomycota,MM,G13Lux,15,3,15,3,2622,28942
17650,PDA,,0,,,,Alex,Basidiomycota,MM,G13Lux,7,1,9,1,132,254
17650,PDA,,0,,,,Alex,Basidiomycota,MM,G13Lux,7,1,9,2,162,254
17650,PDA,,0,,,,Alex,Basidiomycota,MM,G13Lux,7,1,9,3,142,254
17650,OA,,0,,,,Alex,Basidiomycota,MM,G13Lux,7,1,9,1,14,490
17650,OA,,0,,,,Alex,Basidiomycota,MM,G13Lux,7,1,9,2,70,490
17650,OA,,0,,,,Alex,Basidiomycota,MM,G13Lux,7,1,9,3,58,490
17650,CSA,,0,,,,Alex,Basidiomycota,MM,G13Lux,7,1,9,1,506,338
